x,y
-22.4173,-11.9543
-22.5556,-11.8687
2.81208,5.91133
5.86297,14.3975
15.1802,6.69086
5.86304,14.3972
12.1383,-10.9259
11.5256,-5.85871
-14.4897,24.0398
2.85525,19.8202
-9.22964,12.9055
-13.3967,22.6449
-26.0858,-12.8622
-16.8793,-29.1177
6.65176,-8.12019
-52.5444,-4.71233
2.8575,19.8162
-8.35245,25.5529
-6.39254,-1.09453
-7.75734,23.9463
-7.75731,23.9464
-24.6355,9.31854
-28.2013,-2.96231
-9.73352,19.0433
10.8305,1.08893
10.6584,0.541673
4.90043,-14.2813
11.8506,-0.606198
-26.1215,-21.3646
10.447,-4.79991
-6.20648,-23.279
-7.51174,-25.684
-7.51181,-25.6855
3.53714,-43.5001
-10.633,6.74091
10.6471,-19.3214
5.01333,-15.2207
-4.73199,-6.90317
1.88238,21.0669
23.1674,-7.09741
-2.6221,21.957
-0.967173,-7.78279
-48.9436,-8.55467
2.48748,10.006
1.38059,8.88687
8.07642,-9.46972
-11.3276,28.8097
-16.7355,26.4062
14.1899,25.8231
-13.8137,-13.9776
6.11885,-37.9331
-12.2949,30.2079
-17.661,21.5281
-11.3275,28.8097
-16.2578,24.9442
12.5574,-2.04008
1.0475,-26.1754
12.5353,-2.05181
0.852097,-13.8109
2.28137,23.0169
-7.84944,-22.9134
-4.90918,-21.3469
-4.94663,-21.2459
15.6055,-4.86261
-24.73,-34.596
-22.5041,-9.05261
-4.36348,19.8972
-21.5495,25.7974
11.2271,10.2185
-6.27006,25.0131
-24.7303,-34.5961
-23.6237,15.395
-32.001,12.446
-23.9753,-21.6902
8.88472,43.9684
-8.51152,-24.6284
-10.5739,6.83041
-17.9151,-30.1025
-4.22128,-23.5995
-5.21076,-7.6247
-16.7362,-21.0138
-16.7361,-21.0138
-38.5713,-21.6209
-2.81167,-9.54186
-46.9264,1.90943
19.6475,30.8613
-3.88905,18.2978
-38.5716,-21.6212
3.4947,4.85533
-48.1581,-6.95214
-38.4507,-19.3607
10.6066,-2.45018
-29.099,17.4385
-21.2206,-16.472
19.0221,30.3288
-7.97737,-10.7686
-2.81167,-9.54186
-7.83386,-10.658
29.9807,20.364
-16.7361,-21.0138
4.53711,31.8529
8.70058,13.4743
-20.3889,16.5722
-46.9372,1.90959
20.1174,31.2042
19.6475,30.8613
10.3336,43.116
12.2513,34.583
-16.2855,19.0524
10.3322,43.1182
-2.46718,27.8652
-16.5831,-28.5305
0.917899,6.34695
25.4278,9.16553
0.957037,9.0702
21.47,16.6253
-10.5759,-18.9478
21.475,16.6208
-23.1899,-24.641
-13.7921,-26.9779
3.04006,-5.76087
10.1151,15.6496
-17.3804,23.7903
-17.2359,23.87
-24.0109,-21.6924
5.3257,36.045
-4.67143,40.9849
10.7483,5.87905
-23.1791,27.674
-3.0293,-1.04804
0.969942,-7.26102
-30.8169,-27.8304
-16.1586,24.8179
-0.920898,-7.70265
-13.9255,-26.4318
-1.57723,10.0606
-1.57944,10.0048
-18.2145,19.7584
-22.1038,25.7811
-13.5734,28.3304
-18.6264,20.1464
-18.2145,19.7583
3.86043,6.11429
3.75948,6.0681
-22.4849,-16.6697
-17.0546,24.207
-15.7698,18.23
-13.5923,10.2023
-21.8191,-16.4465
-22.4498,-16.6949
-22.4848,-16.6697
12.1324,-11.169
21.8526,14.7558
-1.10059,-20.2468
10.2746,-3.6858
-26.6315,-33.8885
-26.6315,-33.8887
2.76997,-40.7534
-26.6313,-33.8886
15.7731,-6.58104
-26.6308,-33.8896
-10.3647,-6.88147
2.77166,-40.7525
-13.7465,27.2341
-5.69496,-9.78137
8.12362,-12.3274
3.22771,17.8983
2.71009,8.95628
15.7761,-6.58093
-1.7397,0.438918
-21.1221,5.18554
1.80762,25.8004
10.7529,9.38619
-14.6813,-28.7237
-23.3617,-13.1958
-10.6447,-21.6068
9.63649,-5.11444
-17.0149,19.1209
-3.15289,-7.80629
-21.1221,5.18554
-21.3583,4.86464
10.752,9.38889
5.87642,7.01602
4.05253,45.6123
-49.3225,0.463858
-1.88257,-1.08143
7.07286,11.5211
-7.34707,9.89535
-14.185,26.5832
1.74835,25.929
-10.3438,-8.13315
-44.6014,-15.3649
-19.4129,-32.191
-5.84161,-22.629
-45.1012,-1.83484
-10.3438,-8.13315
-19.4129,-32.191
-44.6017,-15.3653
-21.7066,15.4792
7.09007,11.0574
6.95261,10.4234
-16.6763,-11.4042
22.1248,15.1585
22.1248,15.1589
-15.7725,18.1948
-43.3435,-7.18191
-16.6763,-11.4042
9.24672,13.4868
6.12138,30.8339
-16.2879,28.3761
-17.0427,-13.364
-0.267184,11.6381
22.1248,15.1586
-17.9545,28.3367
-18.8768,2.05194
-12.2295,31.0094
3.6645,-43.3003
-27.4657,19.0055
-12.2302,31.0094
5.21084,-0.984578
16.6166,28.3197
2.8943,18.4238
-18.8767,2.05191
6.49935,30.4803
-0.829166,32.1875
6.50111,30.4823
-21.1466,12.3115
-10.3656,27.6015
-10.3281,29.2625
-34.4587,-17.5183
4.88631,46.7181
5.59914,47.008
2.17481,-0.232961
11.9336,-0.657119
-7.87518,14.7507
-0.829147,32.1874
-13.0637,10.9298
4.25269,43.2717
-18.3328,20.6548
-0.99236,-20.2236
10.5799,-3.29488
-24.6857,24.457
4.25214,43.2714
-2.49779,-9.53193
-50.3517,-5.9382
-18.8553,2.57624
2.95853,8.88708
3.46356,8.20255
-34.2952,-11.7899
3.56707,-18.184
1.93218,-5.52594
1.93746,-5.58496
4.58994,29.5133
5.90221,-38.3683
16.9016,-0.162495
-9.51571,18.2671
-25.1072,-7.15386
-22.3488,-16.6614
-22.4859,-14.2971
-22.3647,-14.8674
-9.51242,18.2617
-9.51567,18.2671
-33.338,5.91314
11.3441,3.66193
-0.0537962,-17.1543
-7.48578,36.9148
-15.0987,-39.7489
-23.3222,-0.0943867
-47.3034,-4.31115
-15.0995,-39.7498
-14.5497,15.7621
1.57624,-40.0714
-14.5497,15.762
-47.303,-4.31166
2.38964,-6.97457
-15.0986,-39.7524
-23.3218,-0.0944869
2.42243,5.71333
7.6947,2.59042
2.14721,25.1583
-6.31865,25.7856
-46.7528,2.92492
-34.0034,19.2669
-6.3169,25.7544
2.15059,25.1513
-4.50505,21.6067
-6.76028,27.2692
0.00768356,33.6447
14.7513,11.8695
-0.418365,3.77519
-30.9462,-10.0881
15.9895,3.68534
3.45545,22.5459
3.4472,22.5688
-30.9461,-10.0882
2.18177,-0.217748
2.75143,45.315
5.35616,28.0998
-29.7336,20.5654
-31.0099,17.5423
-31.9843,20.4793
-17.145,-13.3746
-31.1282,17.3666
-50.3376,-5.93667
0.258073,5.94015
1.59447,32.1512
-17.7611,21.9808
-16.4564,22.6481
-17.3261,21.82
-15.9788,-23.8671
-6.2107,5.64817
-17.0943,23.5749
-15.8866,18.5152
-18.2259,-8.66344
-28.9552,-3.81857
-8.09813,15.242
6.20814,3.21609
15.7952,3.38817
-23.2476,-11.713
1.76018,25.8572
6.08683,45.0647
13.9996,2.37227
15.1493,1.3721
6.1254,3.23294
6.01644,30.9247
-42.8326,6.16862
-6.60367,10.3977
15.6374,32.8192
-17.0773,25.605
-17.0096,25.5542
-6.86959,-7.77475
-47.7837,-6.63274
-0.876217,17.8864
-10.355,27.587
17.3755,-2.34881
-23.811,9.28348
-4.40978,-25.6856
-4.40978,-25.6856
-32.2352,13.8494
2.26456,3.36949
6.82219,-8.02708
-32.2352,13.8494
-16.5156,-28.4994
4.56154,29.4589
7.73748,30.6064
1.12805,35.9108
-32.8186,18.5868
-23.811,9.28348
-16.2484,28.3871
7.52959,46.1922
7.93224,38.1611
17.3757,-2.34881
-4.40978,-25.6856
-0.996435,-20.226
-8.32253,25.7247
-14.9185,-37.8324
-18.0663,-8.69112
7.88023,28.99
11.6544,10.1416
2.21682,-18.4435
2.41033,-18.4361
-3.28652,18.2285
6.71866,-10.5173
-8.32289,25.7236
2.51913,3.06302
2.49337,9.27969
2.34218,-8.58411
-14.9185,-37.8322
3.05382,-43.8215
1.11679,6.33789
-32.9089,18.4254
-36.0061,4.11969
-36.006,4.11969
2.2754,37.6524
14.4793,17.2371
5.58379,18.8322
5.55242,18.7851
10.317,12.0381
6.50513,-8.54995
1.93512,35.1448
16.612,24.1541
8.67453,-12.9334
-11.7788,22.6561
5.66649,18.7344
16.9999,-0.305371
30.7953,19.6927
9.83222,44.6647
1.94144,13.1901
-7.19379,12.1168
-5.70913,-9.77359
10.154,32.3212
9.83222,44.6647
-3.54235,-11.1124
30.7953,19.6927
0.230805,32.396
1.94122,13.1904
-38.6243,-19.0594
-38.5868,-19.0785
-12.6009,8.55628
-38.6242,-19.0597
-26.0322,-21.4797
2.21961,-0.196939
8.59326,2.59053
-21.368,25.8502
0.156895,-11.0153
-22.7789,15.1069
2.8156,21.7231
-38.6243,-19.0595
0.612786,7.90922
-12.2457,8.30104
-12.6009,8.55628
16.8676,22.3078
-19.5398,17.4961
8.59486,15.078
12.1499,-10.4028
8.87686,2.17609
-35.1757,-21.4875
-11.2377,17.873
-11.0761,19.0326
-33.9908,2.42907
10.9564,30.7209
10.772,5.7926
-51.2952,-3.19713
-19.5398,17.4961
-10.2148,22.1384
-2.70202,34.8563
-7.87951,21.0958
-3.96732,26.5138
8.43498,6.99037
6.59572,-8.20774
8.43221,6.99277
-0.94711,32.113
-2.74467,34.7579
-7.88881,21.1
-29.9215,-31.5587
-50.3022,-5.95811
-3.96945,26.5118
-22.531,-10.232
-22.9013,-11.2068
-47.0176,3.02024
4.91314,-8.37423
-13.7697,22.9492
4.8544,30.8811
-33.8461,16.3314
-11.7567,20.263
9.20693,30.9721
-9.65585,22.0179
-9.65585,22.0178
-32.0466,20.5138
-33.8415,16.3282
-12.1734,16.7515
-33.8426,16.328
-33.916,16.2041
-48.6591,-7.53024
-52.3145,-4.59672
9.20711,30.9721
-11.757,20.2632
-11.545,20.2302
-18.4262,3.52454
-11.761,20.2952
1.52336,-19.2923
-9.65585,22.0179
-10.0926,23.1908
-33.8923,19.0785
-9.84075,18.7051
-32.0466,20.5138
-2.7077,34.0424
6.67462,-10.4223
-12.1743,16.7521
-33.916,16.2041
-33.8466,16.332
-12.2442,28.5594
-13.259,10.5635
3.82375,-12.4836
11.4277,-3.4967
-35.2195,14.5344
6.82338,-7.99544
-29.5679,20.7809
0.203864,5.92983
11.4294,-3.49731
8.99781,2.02368
17.1266,-3.15991
3.82384,-12.4837
2.42694,-8.74044
-9.84849,25.8358
14.6098,6.01495
-18.0382,-34.1535
-49.6272,0.844752
-47.5296,3.56438
19.6549,30.3783
-3.17033,27.8165
-31.9778,-11.6443
-33.3369,18.6746
-33.4091,18.7919
-33.3375,18.7872
25.5578,9.29185
3.48166,31.3039
-3.04417,33.4881
8.89014,45.2263
-27.5581,18.7863
-14.5885,23.1276
5.18042,-10.0146
4.72509,40.5259
-12.3632,20.2604
-14.9607,22.0807
-31.2207,-1.35948
-30.7834,-0.24738
-16.712,-29.3736
-9.82926,22.2424
-0.306402,5.75652
-16.3724,22.513
-27.6265,18.8369
-31.3536,18.7677
-27.5586,18.7862
2.98235,19.962
-31.4324,17.7513
-31.4446,17.7706
-22.1901,25.689
-14.5883,23.1276
-14.5859,23.0868
5.18025,-10.0146
5.82423,18.7439
-12.2335,-22.4271
-20.8171,-33.157
-46.7816,3.03039
26.9068,-30.9298
-31.2439,-1.35821
-7.92622,21.0219
-20.8171,-33.157
-46.7816,3.03039
-32.5826,18.2631
-32.1185,20.1959
-13.5558,10.547
-17.7817,-34.6287
-15.6832,24.0061
-17.1573,27.9949
-14.2762,22.9381
8.51921,6.74069
-13.5558,10.5469
-17.7817,-34.6287
8.70221,-12.793
4.42874,11.5835
3.0462,19.7406
-17.1597,27.9949
-18.5097,3.32606
-14.6686,-9.26284
-14.6915,-9.263
10.4065,42.973
-15.684,24.0061
-18.5563,3.17558
6.52878,-37.7894
4.78907,29.9402
5.2203,-21.083
4.48481,-21.4011
10.3746,-1.18342
-31.6844,-11.636
-18.5563,3.17558
-12.4521,-19.6676
-16.3191,28.3859
-11.4727,20.2286
-15.7795,20.1899
7.26793,31.9834
-11.4727,20.2279
-15.7795,20.19
-13.9428,22.1657
-39.2005,-22.6956
0.339155,5.89276
-7.94692,-26.5435
-42.6489,6.38339
-42.6593,6.37496
-7.94697,-26.5436
1.29029,-19.4967
-12.7675,23.2788
-26.9946,18.3669
-8.59698,-30.1656
8.4814,7.14954
22.9818,-7.04598
-8.53369,-30.1665
-17.1502,-37.6275
-34.6578,3.02283
-22.3414,25.7548
-23.6082,25.5781
-8.53377,-30.1664
-43.2207,5.90212
-46.8682,3.15072
-15.2817,21.6305
-43.2207,5.90265
-46.8678,3.15125
-10.8349,19.6167
1.63025,25.084
-12.8983,-7.76987
-11.0286,18.9767
-18.3728,16.9028
-12.2159,15.4325
-20.5472,-10.172
17.201,41.687
-20.5397,-10.1694
5.22256,-36.5319
4.08016,-36.052
-12.2289,15.4277
-31.2356,-1.35983
11.5628,41.5699
10.7442,44.633
10.3715,-11.6365
7.26431,31.5494
-1.72877,34.8262
-12.3704,-7.67536
-48.9354,-8.80798
-32.1268,-11.6157
-1.72783,34.8258
-13.0448,23.3591
-11.4209,25.87
-12.2459,22.3408
-33.6384,16.4988
10.5189,-1.37339
-23.2223,-11.3943
8.02368,6.74227
-26.6224,-19.5916
11.9861,30.1464
-11.421,25.8701
-15.4036,20.1169
-15.9109,-10.9816
-5.6585,-6.53064
-14.533,22.0519
-12.7642,-7.92161
-12.3705,-23.1644
-15.4036,20.1172
-11.932,26.9771
-23.4336,12.5299
5.40553,18.2442
-11.9321,26.977
10.1247,27.8956
-19.4702,17.28
-48.613,-7.34099
-10.7398,18.9864
-21.2593,5.01102
-14.3371,22.2435
3.39957,-43.4245
-12.9034,23.3477
-21.2593,5.01104
-13.0038,-8.11803
-18.8762,-32.2715
-38.8929,-3.65768
-18.8762,-32.2715
-21.5722,-5.43282
-13.0019,-8.12601
-9.96445,34.3265
10.0551,-0.805392
12.0889,-4.96547
1.98235,26.197
-49.3329,0.96063
-11.9495,22.9442
-35.6845,-29.7867
-15.8609,-11.0035
-8.10177,20.0746
8.35377,6.78164
4.45873,-21.4043
-23.458,-11.0183
-23.1571,-10.8786
-22.5276,-10.8058
-21.2309,-9.34351
-8.91309,25.8972
-35.6845,-29.7867
-16.7028,-38.7663
9.37781,13.516
-14.3753,16.1477
-22.6822,29.1639
-13.4873,28.3359
0.897471,2.22901
-17.6582,-0.682409
1.49148,-0.420814
1.05328,-39.6507
1.02816,-39.5456
-24.9752,-7.55348
-22.9575,-15.0501
1.49148,-0.420814
-6.86533,11.9928
-6.86282,-3.29049
-1.82738,-9.28111
-16.0943,-36.8741
3.53899,-18.6105
-35.1161,-16.4983
-35.1123,-16.4968
-38.3563,-21.8144
-35.1138,-16.494
-8.64517,-27.6085
-38.3564,-21.8139
-36.1001,8.42167
8.90593,10.7778
-15.6606,18.2123
-35.1163,-16.4983
-3.81205,14.2051
-19.5041,-19.2672
-0.952554,-20.1989
-8.84297,10.1578
-33.8403,1.23985
-3.35108,14.8407
-3.81203,14.205
10.6662,12.4075
9.22911,1.71575
-32.8083,-11.491
-0.449119,-11.3291
-14.058,-11.0012
-14.002,-10.973
11.3729,11.8246
13.0252,0.523242
-18.334,-30.2707
22.7181,-7.07414
-16.4786,-28.0486
-14.161,29.6962
-8.46762,-3.20634
-0.734671,-0.849337
-1.35726,-8.72436
-0.21662,-36.4357
9.84619,17.5939
-8.42333,-3.23314
0.983068,1.75486
-16.8485,18.3621
-2.73997,-11.0193
10.6259,-3.385
11.0701,-3.56087
-44.7718,8.0886
9.84619,17.5939
-4.89394,-8.36075
-16.5681,-20.9376
-12.5004,8.44423
-16.0914,-30.8479
-0.216629,-36.4367
-12.6908,13.192
-19.0586,29.7815
-16.095,-30.9044
17.204,41.6635
-5.76162,24.1615
-16.9104,-27.3165
4.96803,28.045
1.70779,-10.6745
-16.9105,-27.3165
0.711533,5.96854
-13.6336,31.0785
-14.1453,-11.0173
2.83149,43.7046
-29.0156,2.40518
-12.9219,-21.8682
5.36053,-38.7014
-28.7733,-18.821
-2.21945,2.93275
-12.9217,-21.8682
3.61115,7.52575
-3.55429,4.73227
-31.5283,-9.7662
10.9605,11.3812
-25.9404,-13.4102
12.1804,-0.352659
12.7763,14.8736
-29.0158,2.40499
-19.8757,-18.6826
-21.4777,-17.7779
-17.883,28.5039
-28.6725,-22.2191
-19.5166,-19.9581
-16.1401,0.79267
14.6763,11.735
-7.99642,-8.1418
-19.876,-18.6828
-21.4778,-17.7779
-21.2326,-17.8762
-5.39373,-20.2293
-5.85297,2.58794
6.02252,47.5621
-31.866,12.639
14.63,-6.42673
-31.8737,12.6277
-31.8659,12.6383
0.400086,9.57327
-44.7726,8.09371
-16.588,-28.9298
14.63,-6.42673
17.4747,7.15308
17.4748,7.15178
-19.8544,2.42499
9.04853,-4.17176
-30.9873,16.2909
26.265,-13.0256
-9.47661,5.32392
-30.9875,16.2888
-7.84122,34.2964
4.87826,29.0022
-26.8548,16.4503
3.23755,25.5771
-16.8749,18.3134
5.54291,-5.66767
-0.470385,-0.222782
-16.0365,-36.9134
5.52972,-5.69773
-13.979,-11.1263
5.33862,24.7338
-23.6752,8.56588
-37.6173,-14.1794
-2.20201,-16.9737
-22.7457,-17.6369
-15.4535,27.5211
-37.6173,-14.1791
-2.19213,-16.9643
-22.7457,-17.637
-24.1962,-0.473029
5.70608,-9.75561
-14.5968,-40.8823
-24.1962,-0.473029
-14.5968,-40.8823
-4.43498,0.911297
5.70601,-9.75556
11.5725,41.6414
2.30632,9.48287
-12.276,39.2311
-5.441,26.8308
-28.4737,8.62218
10.5185,-11.7748
14.1658,36.396
5.88006,40.1544
-5.44071,26.831
-6.76843,31.5054
-12.276,39.2311
-5.16487,-25.068
-22.8185,-24.245
8.56324,0.80561
-22.8185,-24.245
-5.16469,-25.0687
-5.15469,-25.1445
-31.0975,13.5136
-31.0987,13.5168
-30.4493,13.0435
-31.0978,13.5143
-30.4493,13.0435
2.53727,-18.2317
3.27004,-43.6034
-0.211998,-36.2638
13.4984,9.15629
-10.2214,-23.8219
-0.211998,-36.2638
10.559,-2.52444
13.4986,9.15645
-27.6015,-9.17695
5.65559,-21.5243
11.6211,24.7988
-24.1748,-24.0162
-46.2386,0.219108
-24.1748,-24.0162
-50.1861,-6.15386
-4.37833,13.8017
-4.69371,13.5466
11.6211,24.7991
15.8777,0.130301
-1.20247,0.749495
-9.09474,-1.77027
-27.817,-8.645
37.5032,-17.513
-15.7562,18.3194
-15.777,18.3586
-27.817,-8.645
-4.70893,-19.0979
-28.0454,-8.68184
8.65855,21.3825
-20.0869,-18.7924
9.17403,1.75977
3.47261,-42.1707
-14.7338,-28.7368
-29.4081,13.1578
-28.5746,23.7817
-29.3822,17.3797
4.37241,0.548283
-6.79286,-3.47113
-29.724,-29.1232
-29.724,-29.1232
-30.0883,18.7194
-12.9819,-27.2214
-6.06615,-0.645576
-13.5,28.2731
-35.4861,-19.1665
-40.6626,1.85653
-16.826,-37.4465
-40.6588,1.85637
-16.826,-37.4466
-16.826,-37.4465
-5.90333,-9.45841
-40.6547,1.85638
10.5741,-11.7657
-15.9329,-28.2085
-18.4936,-30.8682
2.82676,19.6909
-16.826,-37.4465
-16.8309,-37.4621
-20.9903,-31.5585
-20.9903,-31.5585
-14.3406,-10.9479
-28.0322,-10.2966
-45.9632,4.0361
-45.9631,4.03615
-2.16615,-5.00187
14.246,26.2041
-40.7874,-17.5028
-22.9096,14.0895
-40.6028,-18.0085
-2.71661,21.7339
-28.0322,-10.2966
-45.9632,4.0361
6.7767,5.58209
-6.87258,13.9345
2.29934,48.9286
-23.0891,2.47768
-22.9126,-13.3776
1.38162,20.3758
-22.8728,16.5358
-0.608371,1.37305
0.600554,43.6804
2.29961,48.9287
-22.9127,-13.3778
1.3906,20.3948
-31.1024,-19.1077
-15.2434,-38.26
-29.5718,-3.64285
-23.0937,2.47957
-3.37685,-8.05777
-14.3167,29.691
0.816249,2.91473
4.87105,-36.3363
4.8534,-36.326
-6.62898,10.506
-24.3433,9.29935
-33.2971,0.637698
-33.3638,0.239918
-36.0377,8.268
19.0784,-11.8238
-38.6581,0.720442
6.79631,5.57032
-33.2971,0.637699
-33.3641,0.240398
-6.0047,15.5281
2.18586,4.3722
-14.0913,-13.1873
-49.6584,-6.90738
-14.0912,-13.1875
-49.6597,-6.90898
-25.8446,-13.4987
-16.7014,-5.61707
-23.1403,-4.33991
-16.8274,-29.0517
-16.7,-5.61853
11.6331,-0.0854391
-14.6397,-10.7267
-36.3027,-22.1153
37.5657,-17.4947
-24.7247,23.9901
15.5787,-4.98611
-36.3027,-22.1153
-40.2591,-11.4625
11.2129,3.71612
-6.93786,-7.65168
-48.8948,-7.8771
-17.8275,28.6868
-17.8303,28.6814
-17.8228,22.0566
-16.8219,20.7952
-48.8948,-7.8771
-18.9706,-8.91939
-38.1341,-13.6896
-22.3332,13.0916
-30.9613,-10.2526
12.0182,-0.480408
19.2756,6.41904
-14.6057,15.6847
19.2756,6.41958
0.191214,-35.3998
-26.9225,-33.3806
-26.9225,-33.3806
-24.7112,-7.95099
-7.64138,-25.7535
-20.8503,0.810304
4.53239,7.43184
-46.4589,-2.97858
-35.3528,-17.3672
-35.353,-17.3858
-35.3542,-17.3867
-35.3441,-17.3698
-35.3581,-17.3549
-47.9889,-5.83383
-0.560985,-0.286503
-29.4922,-9.79719
-30.5036,-10.0512
-1.28704,40.4725
7.53455,-13.2889
-35.3522,-17.367
-5.35933,-8.26981
-6.96536,16.4808
-14.0488,-38.3184
-14.4005,-40.7602
-14.0484,-38.319
-14.4001,-40.7603
-14.3989,-40.7611
-38.0939,-21.5429
-5.7981,2.58996
-5.85277,2.61943
15.7469,-4.29844
-6.96536,16.4808
15.2062,-4.44353
-14.0463,-38.32
-14.4001,-40.7603
13.4249,5.94094
11.1013,-3.51914
-26.5525,16.5167
-10.0954,20.969
11.1013,-3.51914
10.3718,-1.86807
-26.8369,-26.4688
-13.3815,39.1721
-17.0813,11.6398
8.02468,38.6952
-13.3801,39.174
2.04227,13.1927
-26.8367,-26.4691
-12.8397,13.1985
-3.49118,4.74606
-30.9158,-12.6015
-3.45577,4.69448
2.88737,-43.8926
5.6131,-37.9178
4.04315,-35.9819
-19.1585,-17.7822
-21.0193,0.022396
-30.9166,-12.6017
-16.9389,15.6746
-16.5077,0.861412
13.5897,13.6747
-16.3542,-28.0474
2.11389,6.60463
-15.6161,29.3059
17.9895,-0.403534
-16.5081,0.861585
-3.5734,-11.1332
-14.4164,28.6903
-26.2271,-13.3224
-3.57294,-11.1332
-3.57897,-11.1141
-2.80778,22.8855
-4.83691,-13.9681
-14.4164,28.6903
-12.4014,-21.3093
-14.2774,-10.9042
-14.2538,-10.879
-2.26246,-17.0802
-35.7226,3.99601
-20.8675,-31.1698
-20.8675,-31.1698
-12.604,39.1876
-12.604,39.1879
-29.4054,18.4301
-20.8665,-31.1697
16.9375,22.4649
-30.8346,-12.7411
-15.3945,-6.74421
-26.2468,-13.2434
7.15143,9.81095
-3.82864,19.4657
12.7546,-3.88401
-5.58332,-19.4799
0.0893872,2.43062
-15.4049,1.26659
-15.4404,1.25981
21.0661,14.7821
4.00559,40.0641
1.13867,-4.25642
-6.13416,-18.615
-5.83997,-19.1886
-5.53159,-19.5232
-5.58352,-19.4799
12.7546,-3.88401
7.68057,0.676877
11.2755,-5.54635
16.7797,0.864145
-1.01527,-7.8519
7.68049,0.676613
-1.34773,-12.8984
-21.3565,2.92003
-23.7819,15.5453
15.6324,-6.52095
15.6324,-6.521
-0.711676,2.399
-6.16447,-0.819738
-0.190509,4.17234
15.6309,-6.5211
-19.0029,-17.5447
-19.3447,-17.5536
12.4687,-11.2181
-41.3004,1.22688
-41.2995,1.22709
-12.3803,-21.6387
-0.018325,-9.85975
-14.3153,-26.1074
-16.9378,-31.1082
2.68644,-18.2218
-14.3153,-26.1074
-1.02284,31.1557
-28.6999,-19.1636
1.49218,-12.9055
2.68644,-18.2218
-0.018325,-9.85975
-49.1981,-7.08322
-29.0403,-3.01157
-16.9363,-31.1155
-30.7551,-9.9718
-20.811,-31.0108
-20.809,-31.0099
-20.8101,-31.0122
6.98461,-5.36311
-30.753,-9.97046
-20.8073,-31.0125
-4.58918,34.7114
4.88777,8.11584
17.8861,33.6288
0.0175138,4.25861
-38.4814,-13.0697
5.99335,47.643
-16.5843,-27.9847
-38.4837,-13.0688
6.06251,47.6908
-18.5715,-2.31057
-11.4463,-18.5653
-28.9256,-11.4365
1.6521,-22.2935
11.8105,21.6195
14.5833,17.6424
-18.6019,-30.7368
-18.6019,-30.7368
2.93826,25.4416
-8.81781,-3.41603
-5.34102,-25.0495
-5.20382,-4.1271
-5.34027,-25.05
-15.5833,5.51192
-40.1652,1.67017
-24.6973,-34.5382
-24.6973,-34.5381
-46.2765,-2.00453
15.4652,7.38864
-29.0914,-3.18599
-16.6813,-27.2564
-5.32038,-7.9929
-30.9171,-31.4858
-40.1652,1.67017
-12.4301,8.56643
3.67675,32.8814
-24.6973,-34.5382
2.83235,8.55796
0.832371,6.17608
37.5388,-17.5432
-18.3769,0.783078
-12.7488,30.7988
-23.0419,27.7015
14.8266,-0.753683
13.4729,33.2124
-6.95707,-9.70913
9.78117,35.9083
18.7151,-11.9474
-23.042,27.7015
-31.1402,4.23269
0.700506,-4.76563
0.700508,-4.76563
-35.2009,-17.821
-35.266,-17.8517
-35.2406,-17.8369
-35.2675,-17.8517
-35.2661,-17.8519
-0.928105,-11.9455
-47.9529,-5.18345
-35.2665,-17.8532
-35.3072,-17.837
-0.927953,-11.9461
0.687531,-10.5822
-47.9528,-5.18335
4.99581,8.42121
-12.3895,-21.4223
-6.64784,31.4521
-18.5994,-1.98377
-8.3913,-14.422
-7.68868,-9.95637
-22.6453,0.348927
5.41345,-36.4774
4.71126,-9.54829
-7.56905,-8.09413
-37.1319,-7.74819
7.00464,30.6031
-33.91,2.01394
-4.51462,-4.5282
-37.1318,-7.74819
-7.56905,-8.09413
4.71081,-9.54982
-4.80509,34.7847
-5.72277,34.8981
-18.4,-17.6795
-25.7011,-11.767
-10.1416,-16.7116
3.97064,-2.74875
-18.4004,-17.6793
-0.52137,-0.56589
-0.460713,-1.03922
-10.5216,-19.0244
-24.47,15.8412
-1.48471,21.4579
2.10179,12.9834
5.2526,24.6756
-5.90811,-0.436586
15.9938,-0.2111
5.26408,24.6744
14.7711,-0.787446
2.10187,12.9836
-33.7837,1.67317
8.25231,0.825795
-11.872,26.9862
0.293963,-16.4077
6.82075,35.2564
-4.57014,23.8528
-33.7833,1.6732
-31.6595,12.8559
-16.2499,-27.7353
-31.6595,12.8557
-39.3555,-19.7908
-46.486,-1.06664
-46.6237,-0.877813
-36.9351,-7.8665
-23.8777,8.72214
-36.9254,-7.88513
-23.8779,8.72212
-16.9651,25.8383
4.69941,-5.15799
15.694,-12.8781
-12.344,-19.8663
-18.4912,-17.6168
-29.6171,-28.114
2.61397,-18.1723
-12.3438,-19.8666
-18.3822,-17.4234
-18.4965,-17.6168
-41.6506,-11.8163
-8.59343,-28.3466
-29.1399,-19.5738
-16.4043,1.67011
-29.6183,-28.1161
2.58346,-18.1675
3.55314,7.64631
-17.3696,-19.1823
-49.1022,-7.02689
14.813,-0.630801
-18.2866,-17.5559
-17.3701,-19.1823
-4.83463,4.35156
12.2031,-0.370805
0.624913,21.4063
4.4327,-37.9478
-27.7368,-21.9613
4.4327,-37.9478
-27.7367,-21.9613
0.940455,-10.1397
-13.6134,30.2291
-33.0627,-20.1017
-8.60468,-28.4303
-33.0632,-20.1025
-17.2555,15.3406
-8.60468,-28.4303
-8.79001,-20.3077
-48.0927,-5.89407
14.9893,-0.521629
