country,year,value
Sub-Saharan Africa (IDA & IBRD countries),1977,0
Sub-Saharan Africa (IDA & IBRD countries),1978,0
Sub-Saharan Africa (IDA & IBRD countries),1979,0
Sub-Saharan Africa (IDA & IBRD countries),1980,0
Sub-Saharan Africa (IDA & IBRD countries),1981,0
Sub-Saharan Africa (IDA & IBRD countries),1982,0
Sub-Saharan Africa (IDA & IBRD countries),1983,0
Sub-Saharan Africa (IDA & IBRD countries),1984,0
Sub-Saharan Africa (IDA & IBRD countries),1985,0
Sub-Saharan Africa (IDA & IBRD countries),1986,0
Sub-Saharan Africa (IDA & IBRD countries),1987,0
Sub-Saharan Africa (IDA & IBRD countries),1988,0
Sub-Saharan Africa (IDA & IBRD countries),1989,0
Sub-Saharan Africa (IDA & IBRD countries),1990,0
Sub-Saharan Africa (IDA & IBRD countries),1991,0
Sub-Saharan Africa (IDA & IBRD countries),1992,0
Sub-Saharan Africa (IDA & IBRD countries),1993,0
Sub-Saharan Africa (IDA & IBRD countries),1994,0
Sub-Saharan Africa (IDA & IBRD countries),1995,0
Sub-Saharan Africa (IDA & IBRD countries),1996,0
Sub-Saharan Africa (IDA & IBRD countries),1997,0
Sub-Saharan Africa (IDA & IBRD countries),1998,0
Sub-Saharan Africa (IDA & IBRD countries),1999,0
Sub-Saharan Africa (IDA & IBRD countries),2000,0
Sub-Saharan Africa (IDA & IBRD countries),2001,0
Sub-Saharan Africa (IDA & IBRD countries),2002,0
Sub-Saharan Africa (IDA & IBRD countries),2003,0
Sub-Saharan Africa (IDA & IBRD countries),2004,0
Sub-Saharan Africa (IDA & IBRD countries),2005,0
Sub-Saharan Africa (IDA & IBRD countries),2006,0
Sub-Saharan Africa (IDA & IBRD countries),2007,0
Sub-Saharan Africa (IDA & IBRD countries),2008,0
Sub-Saharan Africa (IDA & IBRD countries),2009,0
Sub-Saharan Africa (IDA & IBRD countries),2010,0
Sub-Saharan Africa (IDA & IBRD countries),2011,0
Sub-Saharan Africa (IDA & IBRD countries),2012,0
Sub-Saharan Africa (IDA & IBRD countries),2013,0
Sub-Saharan Africa (IDA & IBRD countries),2014,0
Sub-Saharan Africa (IDA & IBRD countries),2015,0
Sub-Saharan Africa (IDA & IBRD countries),2016,0
Sub-Saharan Africa (IDA & IBRD countries),2017,0
Trinidad and Tobago,1960,0
Trinidad and Tobago,1961,0
Trinidad and Tobago,1962,0
Trinidad and Tobago,1963,0
Trinidad and Tobago,1964,0
Trinidad and Tobago,1965,0
Trinidad and Tobago,1966,0
Trinidad and Tobago,1967,0
Trinidad and Tobago,1968,0
Trinidad and Tobago,1969,0
Trinidad and Tobago,1970,0
Trinidad and Tobago,1971,0
Trinidad and Tobago,1972,0
Trinidad and Tobago,1973,0
Trinidad and Tobago,1974,0
Trinidad and Tobago,1975,0
Trinidad and Tobago,1976,0
Trinidad and Tobago,1977,0
Trinidad and Tobago,1978,0
Trinidad and Tobago,1979,0
Trinidad and Tobago,1980,0
Trinidad and Tobago,1981,0
Trinidad and Tobago,1982,0
Trinidad and Tobago,1983,0
Trinidad and Tobago,1984,0
Trinidad and Tobago,1985,0
Trinidad and Tobago,1986,0
Trinidad and Tobago,1987,0
Trinidad and Tobago,1988,0
Trinidad and Tobago,1989,0
Trinidad and Tobago,1990,0
Trinidad and Tobago,1991,0
Trinidad and Tobago,1992,0
Trinidad and Tobago,1993,0
Trinidad and Tobago,1994,0
Trinidad and Tobago,1995,0
Trinidad and Tobago,1996,0
Trinidad and Tobago,1997,0
Trinidad and Tobago,1998,0
Trinidad and Tobago,1999,0
Trinidad and Tobago,2000,0
Trinidad and Tobago,2001,0
Trinidad and Tobago,2002,0
Trinidad and Tobago,2003,0
Trinidad and Tobago,2004,0
Trinidad and Tobago,2005,0
Trinidad and Tobago,2006,0
Trinidad and Tobago,2007,0
Trinidad and Tobago,2008,0
Trinidad and Tobago,2009,0
Trinidad and Tobago,2010,0
Trinidad and Tobago,2011,0
Trinidad and Tobago,2012,0
Trinidad and Tobago,2013,0
Trinidad and Tobago,2014,0
Trinidad and Tobago,2015,0
Trinidad and Tobago,2016,0
Trinidad and Tobago,2017,0
Tunisia,1960,0
Tunisia,1961,0
Tunisia,1962,0
Tunisia,1963,0
Tunisia,1964,0
Tunisia,1965,0
Tunisia,1966,0
Tunisia,1967,0
Tunisia,1968,0
Tunisia,1969,0
Tunisia,1970,0
Tunisia,1971,0
Tunisia,1972,0
Tunisia,1973,0
Tunisia,1974,0
Tunisia,1975,0
Tunisia,1976,0
Tunisia,1977,0
Tunisia,1978,0
Tunisia,1979,0
Tunisia,1980,0
Tunisia,1981,0
